id;fecha;ccaa;provincia;tipo_producto;consumo
364;ene-24;Castilla y Leon;Salamanca;GLP;1419
365;ene-24;Castilla y Leon;Segovia;BIODIESEL;0
366;ene-24;Castilla y Leon;Segovia;GASOLEO A;7509
367;ene-24;Castilla y Leon;Segovia;GASOLEO B;3875
368;ene-24;Castilla y Leon;Segovia;GASOLEO C;2875
369;ene-24;Castilla y Leon;Segovia;OTROS GASOLEOS;0
370;ene-24;Castilla y Leon;Segovia;BIOETANOL;0
371;ene-24;Castilla y Leon;Segovia;GASOLINA  AUTO. S/PB 95 i.O.;1878
372;ene-24;Castilla y Leon;Segovia;GASOLINA  AUTO. S/PB 98 i.O.;75
373;ene-24;Castilla y Leon;Segovia;OTRAS GASOLINAS;0
374;ene-24;Castilla y Leon;Segovia;FUELOLEO  BIA;26
375;ene-24;Castilla y Leon;Segovia;OTROS FUELOLEOS;0
376;ene-24;Castilla y Leon;Segovia;QUEROSENO AVIACION;0
377;ene-24;Castilla y Leon;Segovia;OTROS QUEROSENOS;0
378;ene-24;Castilla y Leon;Segovia;GLP;1114
379;ene-24;Castilla y Leon;Soria;BIODIESEL;0
380;ene-24;Castilla y Leon;Soria;GASOLEO A;5068
381;ene-24;Castilla y Leon;Soria;GASOLEO B;2094
382;ene-24;Castilla y Leon;Soria;GASOLEO C;1343
383;ene-24;Castilla y Leon;Soria;OTROS GASOLEOS;0
384;ene-24;Castilla y Leon;Soria;BIOETANOL;0
385;ene-24;Castilla y Leon;Soria;GASOLINA  AUTO. S/PB 95 i.O.;864
386;ene-24;Castilla y Leon;Soria;GASOLINA  AUTO. S/PB 98 i.O.;40
387;ene-24;Castilla y Leon;Soria;OTRAS GASOLINAS;0
388;ene-24;Castilla y Leon;Soria;FUELOLEO  BIA;0
389;ene-24;Castilla y Leon;Soria;OTROS FUELOLEOS;0
390;ene-24;Castilla y Leon;Soria;QUEROSENO AVIACION;0
391;ene-24;Castilla y Leon;Soria;OTROS QUEROSENOS;0
392;ene-24;Castilla y Leon;Soria;GLP;443
393;ene-24;Castilla y Leon;Valladolid;BIODIESEL;3
394;ene-24;Castilla y Leon;Valladolid;GASOLEO A;22141
395;ene-24;Castilla y Leon;Valladolid;GASOLEO B;5571
396;ene-24;Castilla y Leon;Valladolid;GASOLEO C;4074
397;ene-24;Castilla y Leon;Valladolid;OTROS GASOLEOS;0
398;ene-24;Castilla y Leon;Valladolid;BIOETANOL;0
399;ene-24;Castilla y Leon;Valladolid;GASOLINA  AUTO. S/PB 95 i.O.;4759
400;ene-24;Castilla y Leon;Valladolid;GASOLINA  AUTO. S/PB 98 i.O.;177
401;ene-24;Castilla y Leon;Valladolid;OTRAS GASOLINAS;2
402;ene-24;Castilla y Leon;Valladolid;FUELOLEO  BIA;25
403;ene-24;Castilla y Leon;Valladolid;OTROS FUELOLEOS;0
404;ene-24;Castilla y Leon;Valladolid;QUEROSENO AVIACION;127
405;ene-24;Castilla y Leon;Valladolid;OTROS QUEROSENOS;0
406;ene-24;Castilla y Leon;Valladolid;GLP;1308
407;ene-24;Castilla y Leon;Zamora;BIODIESEL;3
408;ene-24;Castilla y Leon;Zamora;GASOLEO A;13461
409;ene-24;Castilla y Leon;Zamora;GASOLEO B;5718
410;ene-24;Castilla y Leon;Zamora;GASOLEO C;1290
411;ene-24;Castilla y Leon;Zamora;OTROS GASOLEOS;0
412;ene-24;Castilla y Leon;Zamora;BIOETANOL;0
413;ene-24;Castilla y Leon;Zamora;GASOLINA  AUTO. S/PB 95 i.O.;1500
414;ene-24;Castilla y Leon;Zamora;GASOLINA  AUTO. S/PB 98 i.O.;71
415;ene-24;Castilla y Leon;Zamora;OTRAS GASOLINAS;0
416;ene-24;Castilla y Leon;Zamora;FUELOLEO  BIA;0
417;ene-24;Castilla y Leon;Zamora;OTROS FUELOLEOS;0
418;ene-24;Castilla y Leon;Zamora;QUEROSENO AVIACION;0
419;ene-24;Castilla y Leon;Zamora;OTROS QUEROSENOS;0
420;ene-24;Castilla y Leon;Zamora;GLP;780
421;ene-24;Cataluna;Barcelona;BIODIESEL;80
422;ene-24;Cataluna;Barcelona;GASOLEO A;136687
423;ene-24;Cataluna;Barcelona;GASOLEO B;24253
424;ene-24;Cataluna;Barcelona;GASOLEO C;7721
425;ene-24;Cataluna;Barcelona;OTROS GASOLEOS;34249
426;ene-24;Cataluna;Barcelona;BIOETANOL;0
427;ene-24;Cataluna;Barcelona;GASOLINA  AUTO. S/PB 95 i.O.;51902
428;ene-24;Cataluna;Barcelona;GASOLINA  AUTO. S/PB 98 i.O.;2243
429;ene-24;Cataluna;Barcelona;OTRAS GASOLINAS;50
430;ene-24;Cataluna;Barcelona;FUELOLEO  BIA;369
431;ene-24;Cataluna;Barcelona;OTROS FUELOLEOS;65021
432;ene-24;Cataluna;Barcelona;QUEROSENO AVIACION;82154
433;ene-24;Cataluna;Barcelona;OTROS QUEROSENOS;0
434;ene-24;Cataluna;Barcelona;GLP;8247
435;ene-24;Cataluna;Girona;BIODIESEL;16
436;ene-24;Cataluna;Girona;GASOLEO A;101239
437;ene-24;Cataluna;Girona;GASOLEO B;6168
438;ene-24;Cataluna;Girona;GASOLEO C;4561
439;ene-24;Cataluna;Girona;OTROS GASOLEOS;310
440;ene-24;Cataluna;Girona;BIOETANOL;0
441;ene-24;Cataluna;Girona;GASOLINA  AUTO. S/PB 95 i.O.;12531
442;ene-24;Cataluna;Girona;GASOLINA  AUTO. S/PB 98 i.O.;638
443;ene-24;Cataluna;Girona;OTRAS GASOLINAS;3
444;ene-24;Cataluna;Girona;FUELOLEO  BIA;67
445;ene-24;Cataluna;Girona;OTROS FUELOLEOS;75
446;ene-24;Cataluna;Girona;QUEROSENO AVIACION;477
447;ene-24;Cataluna;Girona;OTROS QUEROSENOS;0
448;ene-24;Cataluna;Girona;GLP;4884
449;ene-24;Cataluna;Lleida;BIODIESEL;0
450;ene-24;Cataluna;Lleida;GASOLEO A;22322
451;ene-24;Cataluna;Lleida;GASOLEO B;8014
452;ene-24;Cataluna;Lleida;GASOLEO C;2246
453;ene-24;Cataluna;Lleida;OTROS GASOLEOS;0
454;ene-24;Cataluna;Lleida;BIOETANOL;0
455;ene-24;Cataluna;Lleida;GASOLINA  AUTO. S/PB 95 i.O.;4655
456;ene-24;Cataluna;Lleida;GASOLINA  AUTO. S/PB 98 i.O.;252
457;ene-24;Cataluna;Lleida;OTRAS GASOLINAS;0
458;ene-24;Cataluna;Lleida;FUELOLEO  BIA;0
459;ene-24;Cataluna;Lleida;OTROS FUELOLEOS;0
460;ene-24;Cataluna;Lleida;QUEROSENO AVIACION;64
461;ene-24;Cataluna;Lleida;OTROS QUEROSENOS;0
462;ene-24;Cataluna;Lleida;GLP;4134
463;ene-24;Cataluna;Tarragona;BIODIESEL;0
464;ene-24;Cataluna;Tarragona;GASOLEO A;39421
465;ene-24;Cataluna;Tarragona;GASOLEO B;4405
466;ene-24;Cataluna;Tarragona;GASOLEO C;1144
467;ene-24;Cataluna;Tarragona;OTROS GASOLEOS;3205
468;ene-24;Cataluna;Tarragona;BIOETANOL;0
469;ene-24;Cataluna;Tarragona;GASOLINA  AUTO. S/PB 95 i.O.;10871
470;ene-24;Cataluna;Tarragona;GASOLINA  AUTO. S/PB 98 i.O.;340
471;ene-24;Cataluna;Tarragona;OTRAS GASOLINAS;8
472;ene-24;Cataluna;Tarragona;FUELOLEO  BIA;26
473;ene-24;Cataluna;Tarragona;OTROS FUELOLEOS;355
474;ene-24;Cataluna;Tarragona;QUEROSENO AVIACION;64
475;ene-24;Cataluna;Tarragona;OTROS QUEROSENOS;0
476;ene-24;Cataluna;Tarragona;GLP;6135
477;ene-24;Ceuta;Ceuta;BIODIESEL;0
478;ene-24;Ceuta;Ceuta;GASOLEO A;1025
479;ene-24;Ceuta;Ceuta;GASOLEO B;0
480;ene-24;Ceuta;Ceuta;GASOLEO C;82
481;ene-24;Ceuta;Ceuta;OTROS GASOLEOS;15404
482;ene-24;Ceuta;Ceuta;BIOETANOL;0
483;ene-24;Ceuta;Ceuta;GASOLINA  AUTO. S/PB 95 i.O.;496
484;ene-24;Ceuta;Ceuta;GASOLINA  AUTO. S/PB 98 i.O.;63
485;ene-24;Ceuta;Ceuta;OTRAS GASOLINAS;0
486;ene-24;Ceuta;Ceuta;FUELOLEO  BIA;1899
487;ene-24;Ceuta;Ceuta;OTROS FUELOLEOS;7138
488;ene-24;Ceuta;Ceuta;QUEROSENO AVIACION;54
489;ene-24;Ceuta;Ceuta;OTROS QUEROSENOS;0
490;ene-24;Ceuta;Ceuta;GLP;241
491;ene-24;Comunidad Valenciana;Alicante;BIODIESEL;0
492;ene-24;Comunidad Valenciana;Alicante;GASOLEO A;47607
493;ene-24;Comunidad Valenciana;Alicante;GASOLEO B;5834
494;ene-24;Comunidad Valenciana;Alicante;GASOLEO C;3157
495;ene-24;Comunidad Valenciana;Alicante;OTROS GASOLEOS;1775
496;ene-24;Comunidad Valenciana;Alicante;BIOETANOL;0
497;ene-24;Comunidad Valenciana;Alicante;GASOLINA  AUTO. S/PB 95 i.O.;19764
498;ene-24;Comunidad Valenciana;Alicante;GASOLINA  AUTO. S/PB 98 i.O.;871
499;ene-24;Comunidad Valenciana;Alicante;OTRAS GASOLINAS;0
500;ene-24;Comunidad Valenciana;Alicante;FUELOLEO  BIA;125
501;ene-24;Comunidad Valenciana;Alicante;OTROS FUELOLEOS;50
502;ene-24;Comunidad Valenciana;Alicante;QUEROSENO AVIACION;18386
503;ene-24;Comunidad Valenciana;Alicante;OTROS QUEROSENOS;0
504;ene-24;Comunidad Valenciana;Alicante;GLP;8729
505;ene-24;Comunidad Valenciana;Castellon;BIODIESEL;0
506;ene-24;Comunidad Valenciana;Castellon;GASOLEO A;18111
507;ene-24;Comunidad Valenciana;Castellon;GASOLEO B;1934
508;ene-24;Comunidad Valenciana;Castellon;GASOLEO C;920
509;ene-24;Comunidad Valenciana;Castellon;OTROS GASOLEOS;10303
510;ene-24;Comunidad Valenciana;Castellon;BIOETANOL;0
511;ene-24;Comunidad Valenciana;Castellon;GASOLINA  AUTO. S/PB 95 i.O.;5802
512;ene-24;Comunidad Valenciana;Castellon;GASOLINA  AUTO. S/PB 98 i.O.;227
513;ene-24;Comunidad Valenciana;Castellon;OTRAS GASOLINAS;7
514;ene-24;Comunidad Valenciana;Castellon;FUELOLEO  BIA;0
515;ene-24;Comunidad Valenciana;Castellon;OTROS FUELOLEOS;103
516;ene-24;Comunidad Valenciana;Castellon;QUEROSENO AVIACION;258
517;ene-24;Comunidad Valenciana;Castellon;OTROS QUEROSENOS;0
518;ene-24;Comunidad Valenciana;Castellon;GLP;2375
519;ene-24;Comunidad Valenciana;Valencia;BIODIESEL;15
520;ene-24;Comunidad Valenciana;Valencia;GASOLEO A;92467
521;ene-24;Comunidad Valenciana;Valencia;GASOLEO B;11220
522;ene-24;Comunidad Valenciana;Valencia;GASOLEO C;1902
523;ene-24;Comunidad Valenciana;Valencia;OTROS GASOLEOS;6217
524;ene-24;Comunidad Valenciana;Valencia;BIOETANOL;0
525;ene-24;Comunidad Valenciana;Valencia;GASOLINA  AUTO. S/PB 95 i.O.;24567
526;ene-24;Comunidad Valenciana;Valencia;GASOLINA  AUTO. S/PB 98 i.O.;828
527;ene-24;Comunidad Valenciana;Valencia;OTRAS GASOLINAS;6
528;ene-24;Comunidad Valenciana;Valencia;FUELOLEO  BIA;95
529;ene-24;Comunidad Valenciana;Valencia;OTROS FUELOLEOS;25066
530;ene-24;Comunidad Valenciana;Valencia;QUEROSENO AVIACION;10781
531;ene-24;Comunidad Valenciana;Valencia;OTROS QUEROSENOS;0
532;ene-24;Comunidad Valenciana;Valencia;GLP;7055
533;ene-24;Extremadura;Badajoz;BIODIESEL;0
534;ene-24;Extremadura;Badajoz;GASOLEO A;40390
535;ene-24;Extremadura;Badajoz;GASOLEO B;6868
536;ene-24;Extremadura;Badajoz;GASOLEO C;1039
537;ene-24;Extremadura;Badajoz;OTROS GASOLEOS;0
538;ene-24;Extremadura;Badajoz;BIOETANOL;0
539;ene-24;Extremadura;Badajoz;GASOLINA  AUTO. S/PB 95 i.O.;5100
540;ene-24;Extremadura;Badajoz;GASOLINA  AUTO. S/PB 98 i.O.;127
541;ene-24;Extremadura;Badajoz;OTRAS GASOLINAS;0
542;ene-24;Extremadura;Badajoz;FUELOLEO  BIA;199
543;ene-24;Extremadura;Badajoz;OTROS FUELOLEOS;0
544;ene-24;Extremadura;Badajoz;QUEROSENO AVIACION;74
545;ene-24;Extremadura;Badajoz;OTROS QUEROSENOS;0
546;ene-24;Extremadura;Badajoz;GLP;3885
547;ene-24;Extremadura;Caceres;BIODIESEL;0
548;ene-24;Extremadura;Caceres;GASOLEO A;15565
549;ene-24;Extremadura;Caceres;GASOLEO B;3956
550;ene-24;Extremadura;Caceres;GASOLEO C;1395
551;ene-24;Extremadura;Caceres;OTROS GASOLEOS;0
552;ene-24;Extremadura;Caceres;BIOETANOL;0
553;ene-24;Extremadura;Caceres;GASOLINA  AUTO. S/PB 95 i.O.;3143
554;ene-24;Extremadura;Caceres;GASOLINA  AUTO. S/PB 98 i.O.;75
555;ene-24;Extremadura;Caceres;OTRAS GASOLINAS;0
556;ene-24;Extremadura;Caceres;FUELOLEO  BIA;182
557;ene-24;Extremadura;Caceres;OTROS FUELOLEOS;0
558;ene-24;Extremadura;Caceres;QUEROSENO AVIACION;0
559;ene-24;Extremadura;Caceres;OTROS QUEROSENOS;0
560;ene-24;Extremadura;Caceres;GLP;2628
561;ene-24;Galicia;A Coruna;BIODIESEL;13
562;ene-24;Galicia;A Coruna;GASOLEO A;38360
563;ene-24;Galicia;A Coruna;GASOLEO B;8360
564;ene-24;Galicia;A Coruna;GASOLEO C;7690
565;ene-24;Galicia;A Coruna;OTROS GASOLEOS;3440
566;ene-24;Galicia;A Coruna;BIOETANOL;0
567;ene-24;Galicia;A Coruna;GASOLINA  AUTO. S/PB 95 i.O.;8390
568;ene-24;Galicia;A Coruna;GASOLINA  AUTO. S/PB 98 i.O.;383
569;ene-24;Galicia;A Coruna;OTRAS GASOLINAS;4
570;ene-24;Galicia;A Coruna;FUELOLEO  BIA;6971
571;ene-24;Galicia;A Coruna;OTROS FUELOLEOS;861
572;ene-24;Galicia;A Coruna;QUEROSENO AVIACION;3353
573;ene-24;Galicia;A Coruna;OTROS QUEROSENOS;0
574;ene-24;Galicia;A Coruna;GLP;5055
575;ene-24;Galicia;Lugo;BIODIESEL;0
576;ene-24;Galicia;Lugo;GASOLEO A;16533
577;ene-24;Galicia;Lugo;GASOLEO B;4525
578;ene-24;Galicia;Lugo;GASOLEO C;5242
579;ene-24;Galicia;Lugo;OTROS GASOLEOS;1490
580;ene-24;Galicia;Lugo;BIOETANOL;0
581;ene-24;Galicia;Lugo;GASOLINA  AUTO. S/PB 95 i.O.;2396
582;ene-24;Galicia;Lugo;GASOLINA  AUTO. S/PB 98 i.O.;92
583;ene-24;Galicia;Lugo;OTRAS GASOLINAS;0
584;ene-24;Galicia;Lugo;FUELOLEO  BIA;62
585;ene-24;Galicia;Lugo;OTROS FUELOLEOS;0
586;ene-24;Galicia;Lugo;QUEROSENO AVIACION;0
587;ene-24;Galicia;Lugo;OTROS QUEROSENOS;0
588;ene-24;Galicia;Lugo;GLP;2214
589;ene-24;Galicia;Ourense;BIODIESEL;0
590;ene-24;Galicia;Ourense;GASOLEO A;12204
591;ene-24;Galicia;Ourense;GASOLEO B;2279
592;ene-24;Galicia;Ourense;GASOLEO C;7395
593;ene-24;Galicia;Ourense;OTROS GASOLEOS;94
594;ene-24;Galicia;Ourense;BIOETANOL;0
595;ene-24;Galicia;Ourense;GASOLINA  AUTO. S/PB 95 i.O.;2187
596;ene-24;Galicia;Ourense;GASOLINA  AUTO. S/PB 98 i.O.;148
597;ene-24;Galicia;Ourense;OTRAS GASOLINAS;0
598;ene-24;Galicia;Ourense;FUELOLEO  BIA;1091
599;ene-24;Galicia;Ourense;OTROS FUELOLEOS;0
600;ene-24;Galicia;Ourense;QUEROSENO AVIACION;0
601;ene-24;Galicia;Ourense;OTROS QUEROSENOS;0
602;ene-24;Galicia;Ourense;GLP;2107
603;ene-24;Galicia;Pontevedra;BIODIESEL;0
604;ene-24;Galicia;Pontevedra;GASOLEO A;33208
605;ene-24;Galicia;Pontevedra;GASOLEO B;5869
606;ene-24;Galicia;Pontevedra;GASOLEO C;8205
607;ene-24;Galicia;Pontevedra;OTROS GASOLEOS;7157
608;ene-24;Galicia;Pontevedra;BIOETANOL;0
609;ene-24;Galicia;Pontevedra;GASOLINA  AUTO. S/PB 95 i.O.;7240
610;ene-24;Galicia;Pontevedra;GASOLINA  AUTO. S/PB 98 i.O.;360
611;ene-24;Galicia;Pontevedra;OTRAS GASOLINAS;2
612;ene-24;Galicia;Pontevedra;FUELOLEO  BIA;721
613;ene-24;Galicia;Pontevedra;OTROS FUELOLEOS;432
614;ene-24;Galicia;Pontevedra;QUEROSENO AVIACION;389
615;ene-24;Galicia;Pontevedra;OTROS QUEROSENOS;0
616;ene-24;Galicia;Pontevedra;GLP;4657
617;ene-24;Comunidad de Madrid;Madrid;BIODIESEL;78
618;ene-24;Comunidad de Madrid;Madrid;GASOLEO A;171176
619;ene-24;Comunidad de Madrid;Madrid;GASOLEO B;14667
620;ene-24;Comunidad de Madrid;Madrid;GASOLEO C;26992
621;ene-24;Comunidad de Madrid;Madrid;OTROS GASOLEOS;0
622;ene-24;Comunidad de Madrid;Madrid;BIOETANOL;0
623;ene-24;Comunidad de Madrid;Madrid;GASOLINA  AUTO. S/PB 95 i.O.;61487
624;ene-24;Comunidad de Madrid;Madrid;GASOLINA  AUTO. S/PB 98 i.O.;2003
625;ene-24;Comunidad de Madrid;Madrid;OTRAS GASOLINAS;41
626;ene-24;Comunidad de Madrid;Madrid;FUELOLEO  BIA;184
627;ene-24;Comunidad de Madrid;Madrid;OTROS FUELOLEOS;0
628;ene-24;Comunidad de Madrid;Madrid;QUEROSENO AVIACION;203392
629;ene-24;Comunidad de Madrid;Madrid;OTROS QUEROSENOS;0
630;ene-24;Comunidad de Madrid;Madrid;GLP;14194
631;ene-24;Melilla;Melilla;BIODIESEL;0
632;ene-24;Melilla;Melilla;GASOLEO A;1054
633;ene-24;Melilla;Melilla;GASOLEO B;0
634;ene-24;Melilla;Melilla;GASOLEO C;0
635;ene-24;Melilla;Melilla;OTROS GASOLEOS;0
636;ene-24;Melilla;Melilla;BIOETANOL;0
637;ene-24;Melilla;Melilla;GASOLINA  AUTO. S/PB 95 i.O.;547
638;ene-24;Melilla;Melilla;GASOLINA  AUTO. S/PB 98 i.O.;0
639;ene-24;Melilla;Melilla;OTRAS GASOLINAS;0
640;ene-24;Melilla;Melilla;FUELOLEO  BIA;1896
641;ene-24;Melilla;Melilla;OTROS FUELOLEOS;0
642;ene-24;Melilla;Melilla;QUEROSENO AVIACION;144
643;ene-24;Melilla;Melilla;OTROS QUEROSENOS;0
644;ene-24;Melilla;Melilla;GLP;224
645;ene-24;Region de Murcia;Murcia;BIODIESEL;9
646;ene-24;Region de Murcia;Murcia;GASOLEO A;80163
647;ene-24;Region de Murcia;Murcia;GASOLEO B;12574
648;ene-24;Region de Murcia;Murcia;GASOLEO C;1353
649;ene-24;Region de Murcia;Murcia;OTROS GASOLEOS;959
650;ene-24;Region de Murcia;Murcia;BIOETANOL;0
651;ene-24;Region de Murcia;Murcia;GASOLINA  AUTO. S/PB 95 i.O.;12240
652;ene-24;Region de Murcia;Murcia;GASOLINA  AUTO. S/PB 98 i.O.;527
653;ene-24;Region de Murcia;Murcia;OTRAS GASOLINAS;0
654;ene-24;Region de Murcia;Murcia;FUELOLEO  BIA;313
655;ene-24;Region de Murcia;Murcia;OTROS FUELOLEOS;51
656;ene-24;Region de Murcia;Murcia;QUEROSENO AVIACION;746
657;ene-24;Region de Murcia;Murcia;OTROS QUEROSENOS;0
658;ene-24;Region de Murcia;Murcia;GLP;5377
659;ene-24;Comunidad Foral de Navarra;Navarra;BIODIESEL;79
660;ene-24;Comunidad Foral de Navarra;Navarra;GASOLEO A;48532
661;ene-24;Comunidad Foral de Navarra;Navarra;GASOLEO B;9375
662;ene-24;Comunidad Foral de Navarra;Navarra;GASOLEO C;2191
663;ene-24;Comunidad Foral de Navarra;Navarra;OTROS GASOLEOS;0
664;ene-24;Comunidad Foral de Navarra;Navarra;BIOETANOL;0
665;ene-24;Comunidad Foral de Navarra;Navarra;GASOLINA  AUTO. S/PB 95 i.O.;6117
666;ene-24;Comunidad Foral de Navarra;Navarra;GASOLINA  AUTO. S/PB 98 i.O.;182
667;ene-24;Comunidad Foral de Navarra;Navarra;OTRAS GASOLINAS;2
668;ene-24;Comunidad Foral de Navarra;Navarra;FUELOLEO  BIA;297
669;ene-24;Comunidad Foral de Navarra;Navarra;OTROS FUELOLEOS;0
670;ene-24;Comunidad Foral de Navarra;Navarra;QUEROSENO AVIACION;101
671;ene-24;Comunidad Foral de Navarra;Navarra;OTROS QUEROSENOS;0
672;ene-24;Comunidad Foral de Navarra;Navarra;GLP;1714
673;ene-24;Pais Vasco;Alava;BIODIESEL;17
674;ene-24;Pais Vasco;Alava;GASOLEO A;45664
675;ene-24;Pais Vasco;Alava;GASOLEO B;2307
676;ene-24;Pais Vasco;Alava;GASOLEO C;1617
677;ene-24;Pais Vasco;Alava;OTROS GASOLEOS;0
678;ene-24;Pais Vasco;Alava;BIOETANOL;0
679;ene-24;Pais Vasco;Alava;GASOLINA  AUTO. S/PB 95 i.O.;3129
680;ene-24;Pais Vasco;Alava;GASOLINA  AUTO. S/PB 98 i.O.;120
681;ene-24;Pais Vasco;Alava;OTRAS GASOLINAS;0
682;ene-24;Pais Vasco;Alava;FUELOLEO  BIA;313
683;ene-24;Pais Vasco;Alava;OTROS FUELOLEOS;0
684;ene-24;Pais Vasco;Alava;QUEROSENO AVIACION;627
685;ene-24;Pais Vasco;Alava;OTROS QUEROSENOS;0
686;ene-24;Pais Vasco;Alava;GLP;702
687;ene-24;Pais Vasco;Bizkaia;BIODIESEL;42
688;ene-24;Pais Vasco;Bizkaia;GASOLEO A;35751
689;ene-24;Pais Vasco;Bizkaia;GASOLEO B;6243
690;ene-24;Pais Vasco;Bizkaia;GASOLEO C;6373
691;ene-24;Pais Vasco;Bizkaia;OTROS GASOLEOS;658
692;ene-24;Pais Vasco;Bizkaia;BIOETANOL;0
693;ene-24;Pais Vasco;Bizkaia;GASOLINA  AUTO. S/PB 95 i.O.;8588
694;ene-24;Pais Vasco;Bizkaia;GASOLINA  AUTO. S/PB 98 i.O.;359
695;ene-24;Pais Vasco;Bizkaia;OTRAS GASOLINAS;1
696;ene-24;Pais Vasco;Bizkaia;FUELOLEO  BIA;121
697;ene-24;Pais Vasco;Bizkaia;OTROS FUELOLEOS;0
698;ene-24;Pais Vasco;Bizkaia;QUEROSENO AVIACION;4085
699;ene-24;Pais Vasco;Bizkaia;OTROS QUEROSENOS;2
700;ene-24;Pais Vasco;Bizkaia;GLP;2113
701;ene-24;Pais Vasco;Gipuzkoa;BIODIESEL;6
702;ene-24;Pais Vasco;Gipuzkoa;GASOLEO A;54347
703;ene-24;Pais Vasco;Gipuzkoa;GASOLEO B;1737
704;ene-24;Pais Vasco;Gipuzkoa;GASOLEO C;600
705;ene-24;Pais Vasco;Gipuzkoa;OTROS GASOLEOS;510
706;ene-24;Pais Vasco;Gipuzkoa;BIOETANOL;0
707;ene-24;Pais Vasco;Gipuzkoa;GASOLINA  AUTO. S/PB 95 i.O.;6151
708;ene-24;Pais Vasco;Gipuzkoa;GASOLINA  AUTO. S/PB 98 i.O.;371
709;ene-24;Pais Vasco;Gipuzkoa;OTRAS GASOLINAS;1
710;ene-24;Pais Vasco;Gipuzkoa;FUELOLEO  BIA;25
711;ene-24;Pais Vasco;Gipuzkoa;OTROS FUELOLEOS;25
712;ene-24;Pais Vasco;Gipuzkoa;QUEROSENO AVIACION;374
713;ene-24;Pais Vasco;Gipuzkoa;OTROS QUEROSENOS;0
714;ene-24;Pais Vasco;Gipuzkoa;GLP;2565
715;ene-24;La Rioja;La Rioja;BIODIESEL;0
716;ene-24;La Rioja;La Rioja;GASOLEO A;13054
717;ene-24;La Rioja;La Rioja;GASOLEO B;3444
718;ene-24;La Rioja;La Rioja;GASOLEO C;2823
719;ene-24;La Rioja;La Rioja;OTROS GASOLEOS;0
720;ene-24;La Rioja;La Rioja;BIOETANOL;0
721;ene-24;La Rioja;La Rioja;GASOLINA  AUTO. S/PB 95 i.O.;2395
722;ene-24;La Rioja;La Rioja;GASOLINA  AUTO. S/PB 98 i.O.;76
723;ene-24;La Rioja;La Rioja;OTRAS GASOLINAS;0
724;ene-24;La Rioja;La Rioja;FUELOLEO  BIA;118
725;ene-24;La Rioja;La Rioja;OTROS FUELOLEOS;0
726;ene-24;La Rioja;La Rioja;QUEROSENO AVIACION;0
727;ene-24;La Rioja;La Rioja;OTROS QUEROSENOS;0
728;ene-24;La Rioja;La Rioja;GLP;762
729;feb-24;Andalucia;Almeria;BIODIESEL;0
730;feb-24;Andalucia;Almeria;GASOLEO A;25914
731;feb-24;Andalucia;Almeria;GASOLEO B;4923
732;feb-24;Andalucia;Almeria;GASOLEO C;298
